incident_id;event;timestamp;knowledge;u_priority_confirmation;notify;opened_at;sys_created_at;resolved_at;closed_at;reassignment_count;reopen_count;sys_mod_count;made_sla;caller_id;opened_by;sys_created_by;sys_updated_by;closed_code;resolved_by;assignment_group;assigned_to;location;category;subcategory;cmdb_ci;impact;urgency;priority;assignment_group;assigned_to;problem_id;caused_by
INC0000294;A;08/03/2016 14:14;True;False;Do Not Notify;29/02/2016 14:06;29/02/2016 14:14;14/03/2016 08:25;24/03/2016 18:50;1;1;11;True;Caller 781;Opened by  240;Created by 108;Updated by 142;code 6;Resolved by 53;Group 25;Resolver 57;Location 204;Category 20;Subcategory 125;?;2 - Medium;2 - Medium;3 - Moderate;Group 25;Resolver 57;?;?
INC0000294;A;09/03/2016 09:25;True;False;Do Not Notify;29/02/2016 14:06;29/02/2016 14:14;14/03/2016 08:25;24/03/2016 18:50;1;1;12;True;Caller 781;Opened by  240;Created by 108;Updated by 213;code 6;Resolved by 53;Group 25;Resolver 57;Location 204;Category 20;Subcategory 125;?;2 - Medium;2 - Medium;3 - Moderate;Group 25;Resolver 57;?;?
INC0000294;W;09/03/2016 09:25;True;False;Do Not Notify;29/02/2016 14:06;29/02/2016 14:14;14/03/2016 08:25;24/03/2016 18:50;1;1;13;True;Caller 781;Opened by  240;Created by 108;Updated by 213;code 6;Resolved by 53;Group 25;Resolver 57;Location 204;Category 20;Subcategory 125;?;2 - Medium;2 - Medium;3 - Moderate;Group 25;Resolver 57;?;?
INC0000294;W;09/03/2016 09:34;True;False;Do Not Notify;29/02/2016 14:06;29/02/2016 14:14;14/03/2016 08:25;24/03/2016 18:50;1;1;14;True;Caller 781;Opened by  240;Created by 108;Updated by 142;code 6;Resolved by 53;Group 25;Resolver 57;Location 204;Category 20;Subcategory 125;?;2 - Medium;2 - Medium;3 - Moderate;Group 25;Resolver 57;?;?
INC0000294;W;10/03/2016 09:26;True;False;Do Not Notify;29/02/2016 14:06;29/02/2016 14:14;14/03/2016 08:25;24/03/2016 18:50;1;1;17;True;Caller 781;Opened by  240;Created by 108;Updated by 213;code 6;Resolved by 53;Group 25;Resolver 57;Location 204;Category 20;Subcategory 125;?;2 - Medium;2 - Medium;3 - Moderate;Group 25;Resolver 57;?;?
INC0000294;W;11/03/2016 14:36;True;False;Do Not Notify;29/02/2016 14:06;29/02/2016 14:14;14/03/2016 08:25;24/03/2016 18:50;1;1;18;True;Caller 781;Opened by  240;Created by 108;Updated by 135;code 6;Resolved by 53;Group 25;Resolver 57;Location 204;Category 20;Subcategory 125;?;2 - Medium;2 - Medium;3 - Moderate;Group 25;Resolver 57;?;?
INC0000294;W;11/03/2016 14:37;True;False;Do Not Notify;29/02/2016 14:06;29/02/2016 14:14;14/03/2016 08:25;24/03/2016 18:50;1;1;19;True;Caller 781;Opened by  240;Created by 108;Updated by 135;code 6;Resolved by 53;Group 25;Resolver 57;Location 204;Category 20;Subcategory 125;?;2 - Medium;2 - Medium;3 - Moderate;Group 25;Resolver 57;?;?
INC0000294;A;11/03/2016 14:57;True;False;Do Not Notify;29/02/2016 14:06;29/02/2016 14:14;14/03/2016 08:25;24/03/2016 18:50;1;1;20;True;Caller 781;Opened by  240;Created by 108;Updated by 135;code 6;Resolved by 53;Group 25;Resolver 57;Location 204;Category 20;Subcategory 125;?;2 - Medium;2 - Medium;3 - Moderate;Group 25;Resolver 57;?;?
INC0000294;A;14/03/2016 08:10;True;False;Do Not Notify;29/02/2016 14:06;29/02/2016 14:14;14/03/2016 08:25;24/03/2016 18:50;1;1;21;True;Caller 781;Opened by  240;Created by 108;Updated by 135;code 6;Resolved by 53;Group 25;Resolver 57;Location 204;Category 20;Subcategory 125;?;2 - Medium;2 - Medium;3 - Moderate;Group 25;Resolver 57;?;?
INC0000294;K;14/03/2016 08:10;True;False;Do Not Notify;29/02/2016 14:06;29/02/2016 14:14;14/03/2016 08:25;24/03/2016 18:50;1;1;22;True;Caller 781;Opened by  240;Created by 108;Updated by 135;code 6;Resolved by 53;Group 25;Resolver 57;Location 204;Category 20;Subcategory 125;?;2 - Medium;2 - Medium;3 - Moderate;Group 25;Resolver 57;?;?
INC0000294;R;14/03/2016 08:10;True;False;Do Not Notify;29/02/2016 14:06;29/02/2016 14:14;14/03/2016 08:25;24/03/2016 18:50;1;1;22;True;Caller 781;Opened by  240;Created by 108;Updated by 135;code 6;Resolved by 53;Group 25;Resolver 57;Location 204;Category 20;Subcategory 125;?;2 - Medium;2 - Medium;3 - Moderate;Group 25;Resolver 57;?;?
INC0000294;K;14/03/2016 08:25;True;False;Do Not Notify;29/02/2016 14:06;29/02/2016 14:14;14/03/2016 08:25;24/03/2016 18:50;1;1;23;True;Caller 781;Opened by  240;Created by 108;Updated by 142;code 6;Resolved by 53;Group 25;Resolver 57;Location 204;Category 20;Subcategory 125;?;2 - Medium;2 - Medium;3 - Moderate;Group 25;Resolver 57;?;?
INC0000294;R;14/03/2016 08:25;True;False;Do Not Notify;29/02/2016 14:06;29/02/2016 14:14;14/03/2016 08:25;24/03/2016 18:50;1;1;23;True;Caller 781;Opened by  240;Created by 108;Updated by 142;code 6;Resolved by 53;Group 25;Resolver 57;Location 204;Category 20;Subcategory 125;?;2 - Medium;2 - Medium;3 - Moderate;Group 25;Resolver 57;?;?
INC0000294;C;24/03/2016 18:50;True;False;Do Not Notify;29/02/2016 14:06;29/02/2016 14:14;14/03/2016 08:25;24/03/2016 18:50;1;1;26;False;Caller 781;Opened by  240;Created by 108;Updated by 908;code 6;Resolved by 53;Group 25;Resolver 57;Location 204;Category 20;Subcategory 125;?;2 - Medium;2 - Medium;3 - Moderate;Group 25;Resolver 57;?;?
INC0000295;N;29/02/2016 14:15;True;False;Do Not Notify;29/02/2016 14:09;29/02/2016 14:15;04/03/2016 09:33;09/03/2016 10:00;0;0;0;True;Caller 378;Opened by  221;Created by 98;Updated by 429;code 4;Resolved by 62;Group 23;Resolver 69;Location 93;Category 13;Subcategory 302;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;Resolver 69;?;?
INC0000295;W;01/03/2016 16:37;True;False;Do Not Notify;29/02/2016 14:09;29/02/2016 14:15;04/03/2016 09:33;09/03/2016 10:00;0;0;1;True;Caller 378;Opened by  221;Created by 98;Updated by 241;code 4;Resolved by 62;Group 23;Resolver 69;Location 93;Category 13;Subcategory 302;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;Resolver 69;?;?
INC0000295;W;02/03/2016 16:33;True;False;Do Not Notify;29/02/2016 14:09;29/02/2016 14:15;04/03/2016 09:33;09/03/2016 10:00;0;0;2;True;Caller 378;Opened by  221;Created by 98;Updated by 241;code 4;Resolved by 62;Group 23;Resolver 69;Location 93;Category 13;Subcategory 302;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;Resolver 69;?;?
INC0000295;K;04/03/2016 09:33;True;False;Do Not Notify;29/02/2016 14:09;29/02/2016 14:15;04/03/2016 09:33;09/03/2016 10:00;0;0;3;True;Caller 378;Opened by  221;Created by 98;Updated by 241;code 4;Resolved by 62;Group 23;Resolver 69;Location 93;Category 13;Subcategory 302;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;Resolver 69;?;?
INC0000295;R;04/03/2016 09:33;True;False;Do Not Notify;29/02/2016 14:09;29/02/2016 14:15;04/03/2016 09:33;09/03/2016 10:00;0;0;3;True;Caller 378;Opened by  221;Created by 98;Updated by 241;code 4;Resolved by 62;Group 23;Resolver 69;Location 93;Category 13;Subcategory 302;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;Resolver 69;?;?
INC0000295;C;09/03/2016 10:00;True;False;Do Not Notify;29/02/2016 14:09;29/02/2016 14:15;04/03/2016 09:33;09/03/2016 10:00;0;0;4;False;Caller 378;Opened by  221;Created by 98;Updated by 908;code 4;Resolved by 62;Group 23;Resolver 69;Location 93;Category 13;Subcategory 302;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;Resolver 69;?;?
INC0000297;N;29/02/2016 14:17;True;False;Do Not Notify;29/02/2016 14:15;29/02/2016 14:17;04/03/2016 09:34;09/03/2016 10:00;0;0;0;True;Caller 378;Opened by  221;Created by 98;Updated by 429;code 4;Resolved by 62;Group 23;Resolver 69;Location 93;Category 13;Subcategory 302;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;Resolver 69;?;?
INC0000297;N;01/03/2016 16:35;True;False;Do Not Notify;29/02/2016 14:15;29/02/2016 14:17;04/03/2016 09:34;09/03/2016 10:00;0;0;1;True;Caller 378;Opened by  221;Created by 98;Updated by 241;code 4;Resolved by 62;Group 23;Resolver 69;Location 93;Category 13;Subcategory 302;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;Resolver 69;?;?
INC0000297;W;01/03/2016 16:35;True;False;Do Not Notify;29/02/2016 14:15;29/02/2016 14:17;04/03/2016 09:34;09/03/2016 10:00;0;0;2;True;Caller 378;Opened by  221;Created by 98;Updated by 241;code 4;Resolved by 62;Group 23;Resolver 69;Location 93;Category 13;Subcategory 302;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;Resolver 69;?;?
INC0000297;W;02/03/2016 16:34;True;False;Do Not Notify;29/02/2016 14:15;29/02/2016 14:17;04/03/2016 09:34;09/03/2016 10:00;0;0;3;True;Caller 378;Opened by  221;Created by 98;Updated by 241;code 4;Resolved by 62;Group 23;Resolver 69;Location 93;Category 13;Subcategory 302;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;Resolver 69;?;?
INC0000297;K;04/03/2016 09:34;True;False;Do Not Notify;29/02/2016 14:15;29/02/2016 14:17;04/03/2016 09:34;09/03/2016 10:00;0;0;4;True;Caller 378;Opened by  221;Created by 98;Updated by 241;code 4;Resolved by 62;Group 23;Resolver 69;Location 93;Category 13;Subcategory 302;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;Resolver 69;?;?
INC0000297;R;04/03/2016 09:34;True;False;Do Not Notify;29/02/2016 14:15;29/02/2016 14:17;04/03/2016 09:34;09/03/2016 10:00;0;0;4;True;Caller 378;Opened by  221;Created by 98;Updated by 241;code 4;Resolved by 62;Group 23;Resolver 69;Location 93;Category 13;Subcategory 302;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;Resolver 69;?;?
INC0000297;C;09/03/2016 10:00;True;False;Do Not Notify;29/02/2016 14:15;29/02/2016 14:17;04/03/2016 09:34;09/03/2016 10:00;0;0;5;False;Caller 378;Opened by  221;Created by 98;Updated by 908;code 4;Resolved by 62;Group 23;Resolver 69;Location 93;Category 13;Subcategory 302;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;Resolver 69;?;?
INC0000298;A;29/02/2016 14:16;True;False;Do Not Notify;29/02/2016 14:16;?;25/11/2016 08:07;30/11/2016 08:10;0;0;0;True;Caller 5051;Opened by  433;?;Updated by 908;code 6;Resolved by 16;Group 66;Resolver 175;Location 204;Category 53;Subcategory 113;?;3 - Low;3 - Low;4 - Low;Group 66;Resolver 175;?;?
INC0000298;W;29/02/2016 14:43;True;False;Do Not Notify;29/02/2016 14:16;?;25/11/2016 08:07;30/11/2016 08:10;0;0;1;True;Caller 5051;Opened by  433;?;Updated by 804;code 6;Resolved by 16;Group 66;Resolver 175;Location 204;Category 53;Subcategory 113;?;3 - Low;3 - Low;4 - Low;Group 66;Resolver 175;?;?
INC0000298;W;25/11/2016 07:52;True;False;Do Not Notify;29/02/2016 14:16;?;25/11/2016 08:07;30/11/2016 08:10;0;0;91;True;Caller 5051;Opened by  433;?;Updated by 70;code 6;Resolved by 16;Group 66;Resolver 18;Location 204;Category 53;Subcategory 113;?;3 - Low;3 - Low;4 - Low;Group 66;Resolver 18;?;?
INC0000298;D;25/11/2016 08:07;False;True;Do Not Notify;29/02/2016 14:16;?;25/11/2016 08:07;30/11/2016 08:10;0;0;92;True;Caller 5051;Opened by  433;?;Updated by 70;code 6;Resolved by 16;Group 66;Resolver 18;Location 204;Category 53;Subcategory 113;?;3 - Low;3 - Low;4 - Low;Group 66;Resolver 18;?;?
INC0000298;R;25/11/2016 08:07;False;True;Do Not Notify;29/02/2016 14:16;?;25/11/2016 08:07;30/11/2016 08:10;0;0;92;True;Caller 5051;Opened by  433;?;Updated by 70;code 6;Resolved by 16;Group 66;Resolver 18;Location 204;Category 53;Subcategory 113;?;3 - Low;3 - Low;4 - Low;Group 66;Resolver 18;?;?
INC0000298;C;30/11/2016 08:10;False;True;Do Not Notify;29/02/2016 14:16;?;25/11/2016 08:07;30/11/2016 08:10;0;0;93;False;Caller 5051;Opened by  433;?;Updated by 908;code 6;Resolved by 16;Group 66;Resolver 18;Location 204;Category 53;Subcategory 113;?;3 - Low;3 - Low;4 - Low;Group 66;Resolver 18;?;?
INC0000301;N;29/02/2016 14:24;True;False;Do Not Notify;29/02/2016 14:22;29/02/2016 14:24;01/03/2016 11:35;06/03/2016 12:00;0;0;0;True;Caller 378;Opened by  221;Created by 98;Updated by 429;code 6;Resolved by 195;Group 67;?;Location 93;Category 42;Subcategory 106;?;2 - Medium;2 - Medium;3 - Moderate;Group 67;?;?;?
INC0000301;G;29/02/2016 14:45;True;False;Do Not Notify;29/02/2016 14:22;29/02/2016 14:24;01/03/2016 11:35;06/03/2016 12:00;1;0;1;True;Caller 378;Opened by  221;Created by 98;Updated by 798;code 6;Resolved by 195;Group 55;?;Location 93;Category 45;Subcategory 29;?;2 - Medium;2 - Medium;3 - Moderate;Group 55;?;?;?
INC0000301;N;29/02/2016 14:45;True;False;Do Not Notify;29/02/2016 14:22;29/02/2016 14:24;01/03/2016 11:35;06/03/2016 12:00;1;0;1;True;Caller 378;Opened by  221;Created by 98;Updated by 798;code 6;Resolved by 195;Group 55;?;Location 93;Category 45;Subcategory 29;?;2 - Medium;2 - Medium;3 - Moderate;Group 55;?;?;?
INC0000301;N;29/02/2016 15:52;True;False;Do Not Notify;29/02/2016 14:22;29/02/2016 14:24;01/03/2016 11:35;06/03/2016 12:00;1;0;2;True;Caller 378;Opened by  221;Created by 98;Updated by 429;code 6;Resolved by 195;Group 55;?;Location 93;Category 45;Subcategory 29;?;2 - Medium;2 - Medium;3 - Moderate;Group 55;?;?;?
INC0000301;N;01/03/2016 11:28;True;False;Do Not Notify;29/02/2016 14:22;29/02/2016 14:24;01/03/2016 11:35;06/03/2016 12:00;1;0;3;True;Caller 378;Opened by  221;Created by 98;Updated by 860;code 6;Resolved by 195;Group 55;?;Location 93;Category 45;Subcategory 29;?;2 - Medium;2 - Medium;3 - Moderate;Group 55;?;?;?
INC0000301;N;01/03/2016 11:34;True;False;Do Not Notify;29/02/2016 14:22;29/02/2016 14:24;01/03/2016 11:35;06/03/2016 12:00;1;0;4;True;Caller 378;Opened by  221;Created by 98;Updated by 860;code 6;Resolved by 195;Group 55;?;Location 93;Category 45;Subcategory 29;?;2 - Medium;2 - Medium;3 - Moderate;Group 55;?;?;?
INC0000301;K;01/03/2016 11:35;True;False;Do Not Notify;29/02/2016 14:22;29/02/2016 14:24;01/03/2016 11:35;06/03/2016 12:00;1;0;5;True;Caller 378;Opened by  221;Created by 98;Updated by 860;code 6;Resolved by 195;Group 55;?;Location 93;Category 45;Subcategory 29;?;2 - Medium;2 - Medium;3 - Moderate;Group 55;?;?;?
INC0000301;R;01/03/2016 11:35;True;False;Do Not Notify;29/02/2016 14:22;29/02/2016 14:24;01/03/2016 11:35;06/03/2016 12:00;1;0;5;True;Caller 378;Opened by  221;Created by 98;Updated by 860;code 6;Resolved by 195;Group 55;?;Location 93;Category 45;Subcategory 29;?;2 - Medium;2 - Medium;3 - Moderate;Group 55;?;?;?
INC0000301;C;06/03/2016 12:00;True;False;Do Not Notify;29/02/2016 14:22;29/02/2016 14:24;01/03/2016 11:35;06/03/2016 12:00;1;0;6;True;Caller 378;Opened by  221;Created by 98;Updated by 908;code 6;Resolved by 195;Group 55;?;Location 93;Category 45;Subcategory 29;?;2 - Medium;2 - Medium;3 - Moderate;Group 55;?;?;?
INC0000302;N;29/02/2016 14:36;True;False;Do Not Notify;29/02/2016 14:23;29/02/2016 14:36;22/03/2016 12:57;27/03/2016 12:59;0;0;0;True;Caller 4598;Opened by  55;Created by 30;Updated by 129;code 6;Resolved by 30;Group 70;Resolver 31;Location 93;Category 20;Subcategory 103;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;Resolver 31;?;?
INC0000302;A;29/02/2016 23:08;True;False;Do Not Notify;29/02/2016 14:23;29/02/2016 14:36;22/03/2016 12:57;27/03/2016 12:59;0;0;1;True;Caller 4598;Opened by  55;Created by 30;Updated by 111;code 6;Resolved by 30;Group 70;Resolver 31;Location 93;Category 35;Subcategory 28;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;Resolver 31;?;?
INC0000302;G;02/03/2016 14:01;True;False;Do Not Notify;29/02/2016 14:23;29/02/2016 14:36;22/03/2016 12:57;27/03/2016 12:59;1;0;2;True;Caller 4598;Opened by  55;Created by 30;Updated by 750;code 6;Resolved by 30;Group 23;Resolver 31;Location 93;Category 35;Subcategory 28;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;Resolver 31;?;?
INC0000302;A;02/03/2016 14:01;True;False;Do Not Notify;29/02/2016 14:23;29/02/2016 14:36;22/03/2016 12:57;27/03/2016 12:59;1;0;2;True;Caller 4598;Opened by  55;Created by 30;Updated by 750;code 6;Resolved by 30;Group 23;Resolver 31;Location 93;Category 35;Subcategory 28;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;Resolver 31;?;?
INC0000302;A;03/03/2016 08:24;True;False;Do Not Notify;29/02/2016 14:23;29/02/2016 14:36;22/03/2016 12:57;27/03/2016 12:59;1;0;3;True;Caller 4598;Opened by  55;Created by 30;Updated by 833;code 6;Resolved by 30;Group 23;Resolver 31;Location 93;Category 35;Subcategory 28;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;Resolver 31;?;?
INC0000302;A;03/03/2016 08:47;True;False;Do Not Notify;29/02/2016 14:23;29/02/2016 14:36;22/03/2016 12:57;27/03/2016 12:59;1;0;4;True;Caller 4598;Opened by  55;Created by 30;Updated by 833;code 6;Resolved by 30;Group 23;Resolver 215;Location 93;Category 35;Subcategory 28;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;Resolver 215;?;?
INC0000302;W;04/03/2016 15:11;True;False;Do Not Notify;29/02/2016 14:23;29/02/2016 14:36;22/03/2016 12:57;27/03/2016 12:59;1;0;5;True;Caller 4598;Opened by  55;Created by 30;Updated by 833;code 6;Resolved by 30;Group 23;Resolver 215;Location 93;Category 35;Subcategory 28;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;Resolver 215;?;?
INC0000302;W;10/03/2016 10:40;True;False;Do Not Notify;29/02/2016 14:23;29/02/2016 14:36;22/03/2016 12:57;27/03/2016 12:59;1;0;7;True;Caller 4598;Opened by  55;Created by 30;Updated by 241;code 6;Resolved by 30;Group 23;Resolver 215;Location 93;Category 35;Subcategory 28;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;Resolver 215;?;?
INC0000302;G;10/03/2016 10:40;True;False;Do Not Notify;29/02/2016 14:23;29/02/2016 14:36;22/03/2016 12:57;27/03/2016 12:59;2;0;8;True;Caller 4598;Opened by  55;Created by 30;Updated by 241;code 6;Resolved by 30;Group 29;?;Location 93;Category 35;Subcategory 28;?;2 - Medium;2 - Medium;3 - Moderate;Group 29;?;?;?
INC0000302;W;10/03/2016 10:40;True;False;Do Not Notify;29/02/2016 14:23;29/02/2016 14:36;22/03/2016 12:57;27/03/2016 12:59;2;0;8;True;Caller 4598;Opened by  55;Created by 30;Updated by 241;code 6;Resolved by 30;Group 29;?;Location 93;Category 35;Subcategory 28;?;2 - Medium;2 - Medium;3 - Moderate;Group 29;?;?;?
INC0000302;D;22/03/2016 12:57;False;True;Do Not Notify;29/02/2016 14:23;29/02/2016 14:36;22/03/2016 12:57;27/03/2016 12:59;2;0;13;True;Caller 4598;Opened by  55;Created by 30;Updated by 135;code 6;Resolved by 30;Group 29;Resolver 31;Location 93;Category 35;Subcategory 28;?;2 - Medium;2 - Medium;3 - Moderate;Group 29;Resolver 31;?;?
INC0000302;R;22/03/2016 12:57;False;True;Do Not Notify;29/02/2016 14:23;29/02/2016 14:36;22/03/2016 12:57;27/03/2016 12:59;2;0;13;True;Caller 4598;Opened by  55;Created by 30;Updated by 135;code 6;Resolved by 30;Group 29;Resolver 31;Location 93;Category 35;Subcategory 28;?;2 - Medium;2 - Medium;3 - Moderate;Group 29;Resolver 31;?;?
INC0000302;C;27/03/2016 12:59;False;True;Do Not Notify;29/02/2016 14:23;29/02/2016 14:36;22/03/2016 12:57;27/03/2016 12:59;2;0;14;False;Caller 4598;Opened by  55;Created by 30;Updated by 908;code 6;Resolved by 30;Group 29;Resolver 31;Location 93;Category 35;Subcategory 28;?;2 - Medium;2 - Medium;3 - Moderate;Group 29;Resolver 31;?;?
INC0000303;A;29/02/2016 14:51;True;False;Do Not Notify;29/02/2016 14:23;29/02/2016 14:51;10/03/2016 17:47;24/03/2016 18:50;0;0;0;True;Caller 3479;Opened by  325;Created by 140;Updated by 614;code 7;Resolved by 143;Group 33;Resolver 159;Location 143;Category 53;Subcategory 109;?;3 - Low;3 - Low;4 - Low;Group 33;Resolver 159;?;?
INC0000303;A;29/02/2016 14:53;True;False;Do Not Notify;29/02/2016 14:23;29/02/2016 14:51;10/03/2016 17:47;24/03/2016 18:50;0;0;1;True;Caller 3479;Opened by  325;Created by 140;Updated by 614;code 7;Resolved by 143;Group 33;Resolver 159;Location 143;Category 53;Subcategory 109;?;3 - Low;3 - Low;4 - Low;Group 33;Resolver 159;?;?
INC0000303;W;29/02/2016 14:56;True;False;Do Not Notify;29/02/2016 14:23;29/02/2016 14:51;10/03/2016 17:47;24/03/2016 18:50;0;0;2;True;Caller 3479;Opened by  325;Created by 140;Updated by 614;code 7;Resolved by 143;Group 33;Resolver 159;Location 143;Category 53;Subcategory 109;?;3 - Low;3 - Low;4 - Low;Group 33;Resolver 159;?;?
INC0000303;W;29/02/2016 16:22;True;False;Do Not Notify;29/02/2016 14:23;29/02/2016 14:51;10/03/2016 17:47;24/03/2016 18:50;0;0;3;True;Caller 3479;Opened by  325;Created by 140;Updated by 614;code 7;Resolved by 143;Group 33;Resolver 159;Location 143;Category 53;Subcategory 109;?;3 - Low;3 - Low;4 - Low;Group 33;Resolver 159;?;?
INC0000303;W;09/03/2016 17:15;True;False;Do Not Notify;29/02/2016 14:23;29/02/2016 14:51;10/03/2016 17:47;24/03/2016 18:50;0;0;7;True;Caller 3479;Opened by  325;Created by 140;Updated by 614;code 7;Resolved by 143;Group 33;Resolver 159;Location 143;Category 53;Subcategory 109;?;3 - Low;3 - Low;4 - Low;Group 33;Resolver 159;?;?
INC0000303;W;10/03/2016 17:47;True;False;Do Not Notify;29/02/2016 14:23;29/02/2016 14:51;10/03/2016 17:47;24/03/2016 18:50;0;0;8;True;Caller 3479;Opened by  325;Created by 140;Updated by 614;code 7;Resolved by 143;Group 33;Resolver 159;Location 143;Category 53;Subcategory 109;?;3 - Low;3 - Low;4 - Low;Group 33;Resolver 159;?;?
INC0000303;K;10/03/2016 17:47;True;False;Do Not Notify;29/02/2016 14:23;29/02/2016 14:51;10/03/2016 17:47;24/03/2016 18:50;0;0;9;True;Caller 3479;Opened by  325;Created by 140;Updated by 614;code 7;Resolved by 143;Group 33;Resolver 159;Location 143;Category 53;Subcategory 109;?;3 - Low;3 - Low;4 - Low;Group 33;Resolver 159;?;?
INC0000303;R;10/03/2016 17:47;True;False;Do Not Notify;29/02/2016 14:23;29/02/2016 14:51;10/03/2016 17:47;24/03/2016 18:50;0;0;9;True;Caller 3479;Opened by  325;Created by 140;Updated by 614;code 7;Resolved by 143;Group 33;Resolver 159;Location 143;Category 53;Subcategory 109;?;3 - Low;3 - Low;4 - Low;Group 33;Resolver 159;?;?
INC0000303;C;24/03/2016 18:50;True;False;Do Not Notify;29/02/2016 14:23;29/02/2016 14:51;10/03/2016 17:47;24/03/2016 18:50;0;0;10;False;Caller 3479;Opened by  325;Created by 140;Updated by 908;code 7;Resolved by 143;Group 33;Resolver 159;Location 143;Category 53;Subcategory 109;?;3 - Low;3 - Low;4 - Low;Group 33;Resolver 159;?;?
INC0000304;N;29/02/2016 14:28;True;False;Do Not Notify;29/02/2016 14:25;29/02/2016 14:28;03/03/2016 15:09;08/03/2016 16:00;0;0;0;True;Caller 378;Opened by  221;Created by 98;Updated by 429;code 6;Resolved by 62;Group 23;Resolver 69;Location 93;Category 53;Subcategory 168;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;Resolver 69;?;?
INC0000304;W;01/03/2016 16:36;True;False;Do Not Notify;29/02/2016 14:25;29/02/2016 14:28;03/03/2016 15:09;08/03/2016 16:00;0;0;1;True;Caller 378;Opened by  221;Created by 98;Updated by 241;code 6;Resolved by 62;Group 23;Resolver 69;Location 93;Category 53;Subcategory 168;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;Resolver 69;?;?
INC0000304;W;02/03/2016 16:34;True;False;Do Not Notify;29/02/2016 14:25;29/02/2016 14:28;03/03/2016 15:09;08/03/2016 16:00;0;0;2;True;Caller 378;Opened by  221;Created by 98;Updated by 241;code 6;Resolved by 62;Group 23;Resolver 69;Location 93;Category 53;Subcategory 168;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;Resolver 69;?;?
INC0000304;W;03/03/2016 15:08;True;False;Do Not Notify;29/02/2016 14:25;29/02/2016 14:28;03/03/2016 15:09;08/03/2016 16:00;0;0;3;True;Caller 378;Opened by  221;Created by 98;Updated by 241;code 6;Resolved by 62;Group 23;Resolver 69;Location 93;Category 53;Subcategory 168;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;Resolver 69;?;?
INC0000304;K;03/03/2016 15:09;True;False;Do Not Notify;29/02/2016 14:25;29/02/2016 14:28;03/03/2016 15:09;08/03/2016 16:00;0;0;4;True;Caller 378;Opened by  221;Created by 98;Updated by 241;code 6;Resolved by 62;Group 23;Resolver 69;Location 93;Category 53;Subcategory 168;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;Resolver 69;?;?
INC0000304;R;03/03/2016 15:09;True;False;Do Not Notify;29/02/2016 14:25;29/02/2016 14:28;03/03/2016 15:09;08/03/2016 16:00;0;0;4;True;Caller 378;Opened by  221;Created by 98;Updated by 241;code 6;Resolved by 62;Group 23;Resolver 69;Location 93;Category 53;Subcategory 168;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;Resolver 69;?;?
INC0000304;C;08/03/2016 16:00;True;False;Do Not Notify;29/02/2016 14:25;29/02/2016 14:28;03/03/2016 15:09;08/03/2016 16:00;0;0;5;True;Caller 378;Opened by  221;Created by 98;Updated by 908;code 6;Resolved by 62;Group 23;Resolver 69;Location 93;Category 53;Subcategory 168;?;2 - Medium;2 - Medium;3 - Moderate;Group 23;Resolver 69;?;?
INC0000305;N;29/02/2016 14:57;True;False;Do Not Notify;29/02/2016 14:28;29/02/2016 14:57;04/03/2016 14:41;09/03/2016 15:00;0;0;0;True;Caller 685;Opened by  221;Created by 98;Updated by 429;code 6;Resolved by 71;Group 70;Resolver 78;Location 143;Category 53;Subcategory 168;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;Resolver 78;?;?
INC0000305;N;29/02/2016 14:59;True;False;Do Not Notify;29/02/2016 14:28;29/02/2016 14:57;04/03/2016 14:41;09/03/2016 15:00;0;0;1;True;Caller 685;Opened by  221;Created by 98;Updated by 429;code 6;Resolved by 71;Group 70;Resolver 78;Location 143;Category 53;Subcategory 168;?;2 - Medium;2 - Medium;3 - Moderate;Group 70;Resolver 78;?;?
